X	Y	Z	Resultado	
3	9	-4	3.86502	
3	9	-3	3.99778	
3	9	-2	4.10034	
3	9	-1	4.16417	
3	9	0	4.18334	
3	9	1	4.15598	
3	9	2	4.08473	
3	9	3	3.97608	
3	9	4	3.83885	
3	9	5	3.68247	
3	9	6	3.51556	
3	9	7	3.34521	
3	9	8	3.17669	
3	9	9	3.01362	
3	9	10	2.85825	
3	10	-10	2.75035	
3	10	-9	2.88508	
3	10	-8	3.0239	
3	10	-7	3.16441	
3	10	-6	3.30319	
3	10	-5	3.43571	
3	10	-4	3.55642	
3	10	-3	3.65902	
3	10	-2	3.73715	
3	10	-1	3.78527	
3	10	0	3.79964	
3	10	1	3.77909	
3	10	2	3.72527	
3	10	3	3.64229	
3	10	4	3.53593	
3	10	5	3.4126	
3	10	6	3.2785	
3	10	7	3.13904	
3	10	8	2.99855	
3	10	9	2.86027	
3	10	10	2.72642	
4	-10	-10	2.69575	
4	-10	-9	2.82226	
4	-10	-8	2.95181	
4	-10	-7	3.08208	
4	-10	-6	3.20986	
4	-10	-5	3.33104	
4	-10	-4	3.44065	
4	-10	-3	3.53323	
4	-10	-2	3.60333	
4	-10	-1	3.64627	
4	-10	0	3.65897	
4	-10	1	3.64045	
4	-10	2	3.59212	
4	-10	3	3.51742	
4	-10	4	3.42123	
4	-10	5	3.30906	
4	-10	6	3.1863	
4	-10	7	3.05778	
4	-10	8	2.92745	
4	-10	9	2.79833	
4	-10	10	2.6726	
4	-9	-10	2.82408	
4	-9	-9	2.97055	
4	-9	-8	3.12277	
4	-9	-7	3.27826	
4	-9	-6	3.43332	
4	-9	-5	3.58285	
4	-9	-4	3.72034	
4	-9	-3	3.83821	
4	-9	-2	3.92856	
4	-9	-1	3.98442	
4	-9	0	4.001	
4	-9	1	3.97683	
4	-9	2	3.91405	
4	-9	3	3.81797	
4	-9	4	3.69583	
4	-9	5	3.55555	
4	-9	6	3.40455	
4	-9	7	3.24908	
4	-9	8	3.09399	
4	-9	9	2.94271	
4	-9	10	2.79752	
4	-8	-10	2.95598	
4	-8	-9	3.12522	
4	-8	-8	3.30397	
4	-8	-7	3.48982	
4	-8	-6	3.67871	
4	-8	-5	3.86449	
4	-8	-4	4.03869	
4	-8	-3	4.1908	
4	-8	-2	4.30925	
4	-8	-1	4.3833	
4	-8	0	4.40541	
4	-8	1	4.3732	
4	-8	2	4.29012	
4	-8	3	4.1645	
4	-8	4	4.00741	
4	-8	5	3.83031	
4	-8	6	3.64341	
4	-8	7	3.45472	
4	-8	8	3.26997	
4	-8	9	3.09288	
4	-8	10	2.92558	
4	-7	-10	3.08919	
4	-7	-9	3.28393	
4	-7	-8	3.49323	
4	-7	-7	3.71513	
4	-7	-6	3.94556	
4	-7	-5	4.17748	
4	-7	-4	4.40013	
4	-7	-3	4.599	
4	-7	-2	4.75695	
4	-7	-1	4.85716	
4	-7	0	4.88731	
4	-7	1	4.84343	
4	-7	2	4.73128	
4	-7	3	4.56434	
4	-7	4	4.3598	
4	-7	5	4.13445	
4	-7	6	3.90215	
4	-7	7	3.67291	
4	-7	8	3.45316	
4	-7	9	3.2465	
4	-7	10	3.05458	
4	-6	-10	3.22057	
4	-6	-9	3.44309	
4	-6	-8	3.68667	
4	-6	-7	3.95044	
4	-6	-6	4.23099	
4	-6	-5	4.52088	
4	-6	-4	4.8071	
4	-6	-3	5.06995	
4	-6	-2	5.28402	
4	-6	-1	5.42244	
4	-6	0	5.4645	
4	-6	1	5.40337	
4	-6	2	5.24894	
4	-6	3	5.02369	
4	-6	4	4.75473	
4	-6	5	4.46658	
4	-6	6	4.17768	
4	-6	7	3.89988	
4	-6	8	3.63973	
4	-6	9	3.40009	
4	-6	10	3.18146	
4	-5	-10	3.34599	
4	-5	-9	3.59766	
4	-5	-8	3.87833	
4	-5	-7	4.18904	
4	-5	-6	4.52815	
4	-5	-5	4.88904	
4	-5	-4	5.25711	
4	-5	-3	5.60668	
4	-5	-2	5.90046	
4	-5	-1	6.09516	
4	-5	0	6.15511	
4	-5	1	6.06815	
4	-5	2	5.85181	
4	-5	3	5.54444	
4	-5	4	5.18899	
4	-5	5	4.82074	
4	-5	6	4.46312	
4	-5	7	4.12902	
4	-5	8	3.82389	
4	-5	9	3.54876	
4	-5	10	3.30227	
4	-4	-10	3.46045	
4	-4	-9	3.74107	
4	-4	-8	4.05976	
4	-4	-7	4.42038	
4	-4	-6	4.82453	
4	-4	-5	5.26837	
4	-4	-4	5.73768	
4	-4	-3	6.20122	
4	-4	-2	6.60602	
4	-4	-1	6.88284	
4	-4	0	6.96958	
4	-4	1	6.8441	
4	-4	2	6.53815	
4	-4	3	6.11759	
4	-4	4	5.64975	
4	-4	5	5.18347	
4	-4	6	4.74635	
4	-4	7	4.35022	
4	-4	8	3.9976	
4	-4	9	3.6863	
4	-4	10	3.41223	
4	-3	-10	3.55827	
4	-3	-9	3.86556	
4	-3	-8	4.22025	
4	-3	-7	4.62985	
4	-3	-6	5.10061	
4	-3	-5	5.63394	
4	-3	-4	6.21937	
4	-3	-3	6.82282	
4	-3	-2	7.37357	
4	-3	-1	7.76472	
4	-3	0	7.88997	
4	-3	1	7.70942	
4	-3	2	7.27997	
4	-3	3	6.71248	
4	-3	4	6.1084	
4	-3	5	5.53095	
4	-3	6	5.00886	
4	-3	7	4.5497	
4	-3	8	4.15076	
4	-3	9	3.80538	
4	-3	10	3.50603	
4	-2	-10	3.63376	
4	-2	-9	3.96287	
4	-2	-8	4.34777	
4	-2	-7	4.79974	
4	-2	-6	5.33039	
4	-2	-5	5.94819	
4	-2	-4	6.64989	
4	-2	-3	7.4035	
4	-2	-2	8.12285	
4	-2	-1	8.65492	
4	-2	0	8.82955	
4	-2	1	8.57908	
4	-2	2	7.99922	
4	-2	3	7.26425	
4	-2	4	6.51573	
4	-2	5	5.82809	
4	-2	6	5.22645	
4	-2	7	4.71097	
4	-2	8	4.27215	
4	-2	9	3.89829	
4	-2	10	3.5783	
4	-1	-10	3.68186	
4	-1	-9	4.02547	
4	-1	-8	4.4308	
4	-1	-7	4.91208	
4	-1	-6	5.48541	
4	-1	-5	6.16572	
4	-1	-4	6.95775	
4	-1	-3	7.83509	
4	-1	-2	8.70287	
4	-1	-1	9.36695	
4	-1	0	9.59001	
4	-1	1	9.27255	
4	-1	2	8.55348	
4	-1	3	7.67253	
4	-1	4	6.80594	
4	-1	5	6.03322	
4	-1	6	5.37297	
4	-1	7	4.81748	
4	-1	8	4.35114	
4	-1	9	3.95803	
4	-1	10	3.62435	
4	0	-10	3.69908	
4	0	-9	4.04798	
4	0	-8	4.46083	
4	0	-7	4.95302	
4	0	-6	5.54249	
4	0	-5	6.24691	
4	0	-4	7.07471	
4	0	-3	8.00271	
4	0	-2	8.93378	
4	0	-1	9.65678	
4	0	0	9.90298	
4	0	1	9.55617	
4	0	2	8.77568	
4	0	3	7.83228	
4	0	4	6.91699	
4	0	5	6.11032	
4	0	6	5.42728	
4	0	7	4.85654	
4	0	8	4.37988	
4	0	9	3.97964	
4	0	10	3.64092	
4	1	-10	3.6841	
4	1	-9	4.02836	
4	1	-8	4.43459	
4	1	-7	4.91714	
4	1	-6	5.49228	
4	1	-5	6.17518	
4	1	-4	6.97088	
4	1	-3	7.8532	
4	1	-2	8.72721	
4	1	-1	9.398	
4	1	0	9.62583	
4	1	1	9.30769	
4	1	2	8.58263	
4	1	3	7.69424	
4	1	4	6.82139	
4	1	5	6.04413	
4	1	6	5.38075	
4	1	7	4.82312	
4	1	8	4.35532	
4	1	9	3.96119	
4	1	10	3.62678	
4	2	-10	3.63808	
4	2	-9	3.96841	
4	2	-8	4.35498	
4	2	-7	4.80926	
4	2	-6	5.34316	
4	2	-5	5.96548	
4	2	-4	6.67342	
4	2	-3	7.4352	
4	2	-2	8.16434	
4	2	-1	8.70623	
4	2	0	8.88712	
4	2	1	8.63535	
4	2	2	8.04706	
4	2	3	7.30118	
4	2	4	6.54289	
4	2	5	5.84778	
4	2	6	5.24078	
4	2	7	4.72153	
4	2	8	4.28006	
4	2	9	3.90431	
4	2	10	3.58297	
4	3	-10	3.56439	
4	3	-9	3.87332	
4	3	-8	4.23022	
4	3	-7	4.64283	
4	3	-6	5.11766	
4	3	-5	5.65651	
4	3	-4	6.24919	
4	3	-3	6.86167	
4	3	-2	7.42258	
4	3	-1	7.82307	
4	3	0	7.95364	
4	3	1	7.77158	
4	3	2	7.33434	
4	3	3	6.75628	
4	3	4	6.14201	
4	3	5	5.55622	
4	3	6	5.02779	
4	3	7	4.56397	
4	3	8	4.16164	
4	3	9	3.81378	
4	3	10	3.51262	
4	4	-10	3.46799	
4	4	-9	3.75052	
4	4	-8	4.07171	
4	4	-7	4.43565	
4	4	-6	4.84413	
4	4	-5	5.29358	
4	4	-4	5.76991	
4	4	-3	6.24169	
4	4	-2	6.65514	
4	4	-1	6.93932	
4	4	0	7.02987	
4	4	1	6.90306	
4	4	2	6.59106	
4	4	3	6.16194	
4	4	4	5.68526	
4	4	5	5.21122	
4	4	6	4.76783	
4	4	7	4.36685	
4	4	8	4.01055	
4	4	9	3.69649	
4	4	10	3.42033	
4	5	-10	3.35458	
4	5	-9	3.60826	
4	5	-8	3.8915	
4	5	-7	4.20551	
4	5	-6	4.54878	
4	5	-5	4.91481	
4	5	-4	5.28899	
4	5	-3	5.64532	
4	5	-2	5.94577	
4	5	-1	6.14578	
4	5	0	6.20831	
4	5	1	6.12032	
4	5	2	5.89963	
4	5	3	5.58587	
4	5	4	5.22343	
4	5	5	4.84865	
4	5	6	4.48544	
4	5	7	4.14679	
4	5	8	3.83806	
4	5	9	3.56012	
4	5	10	3.31143	
4	6	-10	3.22982	
4	6	-9	3.45434	
4	6	-8	3.7004	
4	6	-7	3.96724	
4	6	-6	4.25152	
4	6	-5	4.54583	
4	6	-4	4.83704	
4	6	-3	5.10514	
4	6	-2	5.32411	
4	6	-1	5.46625	
4	6	0	5.51003	
4	6	1	5.44815	
4	6	2	5.29067	
4	6	3	5.06082	
4	6	4	4.78658	
4	6	5	4.49324	
4	6	6	4.19964	
4	6	7	3.91783	
4	6	8	3.65438	
4	6	9	3.41206	
4	6	10	3.19128	
4	7	-10	3.09878	
4	7	-9	3.29542	
4	7	-8	3.50699	
4	7	-7	3.73163	
4	7	-6	3.96527	
4	7	-5	4.20083	
4	7	-4	4.42743	
4	7	-3	4.63026	
4	7	-2	4.79176	
4	7	-1	4.89457	
4	7	0	4.92587	
4	7	1	4.88145	
4	7	2	4.76717	
4	7	3	4.59695	
4	7	4	4.3885	
4	7	5	4.15912	
4	7	6	3.92302	
4	7	7	3.6904	
4	7	8	3.46774	
4	7	9	3.25865	
4	7	10	3.06471	
4	8	-10	2.96565	
4	8	-9	3.13662	
4	8	-8	3.31741	
4	8	-7	3.50562	
4	8	-6	3.69719	
4	8	-5	3.88591	
4	8	-4	4.06318	
4	8	-3	4.21826	
4	8	-2	4.33927	
4	8	-1	4.41514	
4	8	0	4.43804	
4	8	1	4.40545	
4	8	2	4.32088	
4	8	3	4.1929	
4	8	4	4.03292	
4	8	5	3.85274	
4	8	6	3.66282	
4	8	7	3.47133	
4	8	8	3.28411	
4	8	9	3.10487	
4	8	10	2.93575	
4	9	-10	2.83363	
4	9	-9	2.98165	
4	9	-8	3.13563	
4	9	-7	3.29313	
4	9	-6	3.4504	
4	9	-5	3.60228	
4	9	-4	3.74214	
4	9	-3	3.86222	
4	9	-2	3.95445	
4	9	-1	4.0116	
4	9	0	4.02873	
4	9	1	4.00428	
4	9	2	3.94044	
4	9	3	3.84265	
4	9	4	3.71837	
4	9	5	3.57574	
4	9	6	3.42236	
4	9	7	3.26462	
4	9	8	3.10745	
4	9	9	2.95432	
4	9	10	2.80751	
4	10	-10	2.70504	
4	10	-9	2.8329	
4	10	-8	2.96397	
4	10	-7	3.09592	
4	10	-6	3.22551	
4	10	-5	3.34854	
4	10	-4	3.45999	
4	10	-3	3.55424	
4	10	-2	3.62571	
4	10	-1	3.6696	
4	10	0	3.68269	
4	10	1	3.66397	
4	10	2	3.61486	
4	10	3	3.53891	
4	10	4	3.44112	
4	10	5	3.32715	
4	10	6	3.20252	
4	10	7	3.07217	
4	10	8	2.94011	
4	10	9	2.80941	
4	10	10	2.68227	
5	-10	-10	2.64118	
5	-10	-9	2.75982	
5	-10	-8	2.88059	
5	-10	-7	3.00126	
5	-10	-6	3.11887	
5	-10	-5	3.22967	
5	-10	-4	3.32928	
5	-10	-3	3.41294	
5	-10	-2	3.47599	
5	-10	-1	3.5145	
5	-10	0	3.52587	
5	-10	1	3.5093	
5	-10	2	3.46595	
5	-10	3	3.39872	
5	-10	4	3.31172	
5	-10	5	3.20967	
5	-10	6	3.09729	
5	-10	7	2.97886	
5	-10	8	2.85798	
5	-10	9	2.73747	
5	-10	10	2.61943	
5	-9	-10	2.76152	
5	-9	-9	2.898	
5	-9	-8	3.03879	
5	-9	-7	3.18149	
5	-9	-6	3.32263	
5	-9	-5	3.45759	
5	-9	-4	3.58066	
5	-9	-3	3.68537	
5	-9	-2	3.76514	
5	-9	-1	3.81423	
5	-9	0	3.82877	
5	-9	1	3.80758	
5	-9	2	3.75239	
5	-9	3	3.66749	
5	-9	4	3.55885	
5	-9	5	3.4331	
5	-9	6	3.29659	
5	-9	7	3.15486	
5	-9	8	3.0123	
5	-9	9	2.87217	
5	-9	10	2.73671	
5	-8	-10	2.88446	
5	-8	-9	3.04105	
5	-8	-8	3.20498	
5	-8	-7	3.37376	
5	-8	-6	3.5435	
5	-8	-5	3.70861	
5	-8	-4	3.86173	
5	-8	-3	3.99405	
5	-8	-2	4.09618	
5	-8	-1	4.15963	
5	-8	0	4.17853	
5	-8	1	4.15103	
5	-8	2	4.0798	
5	-8	3	3.97134	
5	-8	4	3.83444	
5	-8	5	3.67846	
5	-8	6	3.51199	
5	-8	7	3.34208	
5	-8	8	3.17398	
5	-8	9	3.01128	
5	-8	10	2.85624	
5	-7	-10	3.00782	
5	-7	-9	3.18668	
5	-7	-8	3.37683	
5	-7	-7	3.57601	
5	-7	-6	3.78008	
5	-7	-5	3.98251	
5	-7	-4	4.17398	
5	-7	-3	4.34256	
5	-7	-2	4.47478	
5	-7	-1	4.55789	
5	-7	0	4.58279	
5	-7	1	4.54658	
5	-7	2	4.45347	
5	-7	3	4.31345	
5	-7	4	4.13962	
5	-7	5	3.94529	
5	-7	6	3.74196	
5	-7	7	3.5384	
5	-7	8	3.34067	
5	-7	9	3.15251	
5	-7	10	2.9759	
5	-6	-10	3.12868	
5	-6	-9	3.33148	
5	-6	-8	3.55061	
5	-6	-7	3.78437	
5	-6	-6	4.02879	
5	-6	-5	4.27662	
5	-6	-4	4.51644	
5	-6	-3	4.73229	
5	-6	-2	4.90491	
5	-6	-1	5.01501	
5	-6	0	5.04825	
5	-6	1	4.99999	
5	-6	2	4.87693	
5	-6	3	4.69475	
5	-6	4	4.47308	
5	-6	5	4.23072	
5	-6	6	3.98281	
5	-6	7	3.73996	
5	-6	8	3.50872	
5	-6	9	3.29256	
5	-6	10	3.09285	
5	-5	-10	3.24329	
5	-5	-9	3.47089	
5	-5	-8	3.72083	
5	-5	-7	3.99253	
5	-5	-6	4.28278	
5	-5	-5	4.5842	
5	-5	-4	4.88338	
5	-5	-3	5.15966	
5	-5	-2	5.38579	
5	-5	-1	5.5326	
5	-5	0	5.57736	
5	-5	1	5.5125	
5	-5	2	5.34891	
5	-5	3	5.11124	
5	-5	4	4.82885	
5	-5	5	4.52794	
5	-5	6	4.22781	
5	-5	7	3.9406	
5	-5	8	3.6728	
5	-5	9	3.42701	
5	-5	10	3.20349	
5	-4	-10	3.34719	
5	-4	-9	3.59913	
5	-4	-8	3.88014	
5	-4	-7	4.19128	
5	-4	-6	4.53091	
5	-4	-5	4.89245	
5	-4	-4	5.26125	
5	-4	-3	5.61161	
5	-4	-2	5.90613	
5	-4	-1	6.1014	
5	-4	0	6.16162	
5	-4	1	6.07455	
5	-4	2	5.85776	
5	-4	3	5.54971	
5	-4	4	5.19348	
5	-4	5	4.82447	
5	-4	6	4.46617	
5	-4	7	4.13149	
5	-4	8	3.82589	
5	-4	9	3.55038	
5	-4	10	3.30358	
5	-3	-10	3.43548	
5	-3	-9	3.70956	
5	-3	-8	4.01953	
5	-3	-7	4.36855	
5	-3	-6	4.75727	
5	-3	-5	5.18101	
5	-3	-4	5.62518	
5	-3	-3	6.05969	
5	-3	-2	6.43552	
5	-3	-1	6.69055	
5	-3	0	6.77026	
5	-3	1	6.65538	
5	-3	2	6.37341	
5	-3	3	5.98237	
5	-3	4	5.54299	
5	-3	5	5.10084	
5	-3	6	4.68278	
5	-3	7	4.30119	
5	-3	8	3.95949	
5	-3	9	3.65638	
5	-3	10	3.38848	
5	-2	-10	3.50327	
5	-2	-9	3.7953	
5	-2	-8	4.12925	
5	-2	-7	4.51041	
5	-2	-6	4.94208	
5	-2	-5	5.42229	
5	-2	-4	5.93782	
5	-2	-3	6.45577	
5	-2	-2	6.91602	
5	-2	-1	7.23552	
5	-2	0	7.33677	
5	-2	1	7.19146	
5	-2	2	6.83972	
5	-2	3	6.3632	
5	-2	4	5.84201	
5	-2	5	5.33109	
5	-2	6	4.85911	
5	-2	7	4.43667	
5	-2	8	4.06444	
5	-2	9	3.73856	
5	-2	10	3.45358	
5	-1	-10	3.54631	
5	-1	-9	3.85018	
5	-1	-8	4.20018	
5	-1	-7	4.60326	
5	-1	-6	5.06491	
5	-1	-5	5.58563	
5	-1	-4	6.15411	
5	-1	-3	6.73636	
5	-1	-2	7.26425	
5	-1	-1	7.6372	
5	-1	0	7.7568	
5	-1	1	7.58609	
5	-1	2	7.17698	
5	-1	3	6.6324	
5	-1	4	6.04848	
5	-1	5	5.48673	
5	-1	6	4.97617	
5	-1	7	4.52528	
5	-1	8	4.13227	
5	-1	9	3.79115	
5	-1	10	3.49492	
5	0	-10	3.56169	
5	0	-9	3.86986	
5	0	-8	4.22574	
5	0	-7	4.63692	
5	0	-6	5.10978	
5	0	-5	5.64587	
5	0	-4	6.23481	
5	0	-3	6.84243	
5	0	-2	7.39767	
5	0	-1	7.7928	
5	0	0	7.92038	
5	0	1	7.73941	
5	0	2	7.30683	
5	0	3	6.73476	
5	0	4	6.12598	
5	0	5	5.54448	
5	0	6	5.01919	
5	0	7	4.55759	
5	0	8	4.15684	
5	0	9	3.81011	
5	0	10	3.50976	
5	1	-10	3.54831	
5	1	-9	3.85271	
5	1	-8	4.20341	
5	1	-7	4.60744	
5	1	-6	5.07037	
5	1	-5	5.5928	
5	1	-4	6.16349	
5	1	-3	6.74845	
5	1	-2	7.27936	
5	1	-1	7.6551	
5	1	0	7.77634	
5	1	1	7.60527	
5	1	2	7.19391	
5	1	3	6.64616	
5	1	4	6.05914	
5	1	5	5.49481	
5	1	6	4.98226	
5	1	7	4.5299	
5	1	8	4.1358	
5	1	9	3.7939	
5	1	10	3.49708	
5	2	-10	3.50713	
5	2	-9	3.80016	
5	2	-8	4.13542	
5	2	-7	4.51833	
5	2	-6	4.95233	
5	2	-5	5.43557	
5	2	-4	5.95496	
5	2	-3	6.47753	
5	2	-2	6.94277	
5	2	-1	7.26671	
5	2	0	7.37044	
5	2	1	7.2245	
5	2	2	6.86919	
5	2	3	6.3876	
5	2	4	5.86127	
5	2	5	5.34594	
5	2	6	4.87047	
5	2	7	4.44538	
5	2	8	4.07118	
5	2	9	3.74383	
5	2	10	3.45774	
5	3	-10	3.44098	
5	3	-9	3.71641	
5	3	-8	4.02815	
5	3	-7	4.37946	
5	3	-6	4.77117	
5	3	-5	5.19872	
5	3	-4	5.64757	
5	3	-3	6.08747	
5	3	-2	6.46889	
5	3	-1	6.72865	
5	3	0	6.81084	
5	3	1	6.69521	
5	3	2	6.40946	
5	3	3	6.01291	
5	3	4	5.56773	
5	3	5	5.12038	
5	3	6	4.69805	
5	3	7	4.31311	
5	3	8	3.96884	
5	3	9	3.66377	
5	3	10	3.39438	
5	4	-10	3.35401	
5	4	-9	3.60753	
5	4	-8	3.89057	
5	4	-7	4.20429	
5	4	-6	4.54718	
5	4	-5	4.91273	
5	4	-4	5.28628	
5	4	-3	5.64189	
5	4	-2	5.9416	
5	4	-1	6.14104	
5	4	0	6.20332	
5	4	1	6.11553	
5	4	2	5.8954	
5	4	3	5.58238	
5	4	4	5.22069	
5	4	5	4.84655	
5	4	6	4.48385	
5	4	7	4.14558	
5	4	8	3.83714	
5	4	9	3.5594	
5	4	10	3.31087	
5	5	-10	3.25109	
5	5	-9	3.48038	
5	5	-8	3.73245	
5	5	-7	4.00677	
5	5	-6	4.30023	
5	5	-5	4.60546	
5	5	-4	4.90899	
5	5	-3	5.18986	
5	5	-2	5.42033	
5	5	-1	5.57047	
5	5	0	5.6168	
5	5	1	5.55132	
5	5	2	5.38505	
5	5	3	5.14332	
5	5	4	4.85628	
5	5	5	4.5508	
5	5	6	4.24657	
5	5	7	3.95589	
5	5	8	3.68524	
5	5	9	3.43715	
5	5	10	3.2118	
5	6	-10	3.13714	
5	6	-9	3.34165	
5	6	-8	3.56285	
5	6	-7	3.7991	
5	6	-6	4.04648	
5	6	-5	4.29771	
5	6	-4	4.54124	
5	6	-3	4.76086	
5	6	-2	4.93691	
5	6	-1	5.04954	
5	6	0	5.08394	
5	6	1	5.03518	
5	6	2	4.91009	
5	6	3	4.72473	
5	6	4	4.49931	
5	6	5	4.25313	
5	6	6	4.00165	
5	6	7	3.75565	
5	6	8	3.52173	
5	6	9	3.30335	
5	6	10	3.10182	
5	7	-10	3.01665	
5	7	-9	3.19714	
5	7	-8	3.38923	
5	7	-7	3.59068	
5	7	-6	3.79736	
5	7	-5	4.00268	
5	7	-4	4.19721	
5	7	-3	4.36879	
5	7	-2	4.50363	
5	7	-1	4.58863	
5	7	0	4.61436	
5	7	1	4.57778	
5	7	2	4.48314	
5	7	3	4.34071	
5	7	4	4.16395	
5	7	5	3.96653	
5	7	6	3.7602	
5	7	7	3.55391	
5	7	8	3.35378	
5	7	9	3.16355	
5	7	10	2.98522	
5	8	-10	2.89342	
5	8	-9	3.05153	
5	8	-8	3.2172	
5	8	-7	3.38798	
5	8	-6	3.55996	
5	8	-5	3.72747	
5	8	-4	3.88305	
5	8	-3	4.01771	
5	8	-2	4.12184	
5	8	-1	4.18668	
5	8	0	4.20618	
5	8	1	4.17839	
5	8	2	4.10603	
5	8	3	3.99576	
5	8	4	3.85659	
5	8	5	3.69816	
5	8	6	3.52924	
5	8	7	3.35701	
5	8	8	3.18682	
5	8	9	3.02228	
5	8	10	2.86564	
5	9	-10	2.77042	
5	9	-9	2.90826	
5	9	-8	3.05061	
5	9	-7	3.19504	
5	9	-6	3.33806	
5	9	-5	3.47498	
5	9	-4	3.60001	
5	9	-3	3.70653	
5	9	-2	3.7878	
5	9	-1	3.83793	
5	9	0	3.85292	
5	9	1	3.83151	
5	9	2	3.77548	
5	9	3	3.6892	
5	9	4	3.57883	
5	9	5	3.45114	
5	9	6	3.31265	
5	9	7	3.16899	
5	9	8	3.02465	
5	9	9	2.8829	
5	9	10	2.74601	
5	10	-10	2.64988	
5	10	-9	2.76973	
5	10	-8	2.89185	
5	10	-7	3.014	
5	10	-6	3.13317	
5	10	-5	3.24556	
5	10	-4	3.34672	
5	10	-3	3.43179	
5	10	-2	3.49599	
5	10	-1	3.53527	
5	10	0	3.54697	
5	10	1	3.53023	
5	10	2	3.48625	
5	10	3	3.41798	
5	10	4	3.32964	
5	10	5	3.22607	
5	10	6	3.11209	
5	10	7	2.99208	
5	10	8	2.86969	
5	10	9	2.74779	
5	10	10	2.62849	
6	-10	-10	2.57873	
6	-10	-9	2.6888	
6	-10	-8	2.8001	
6	-10	-7	2.91055	
6	-10	-6	3.01743	
6	-10	-5	3.11743	
6	-10	-4	3.20672	
6	-10	-3	3.28127	
6	-10	-2	3.33718	
6	-10	-1	3.37121	
6	-10	0	3.38125	
6	-10	1	3.36664	
6	-10	2	3.32831	
6	-10	3	3.26865	
6	-10	4	3.19105	
6	-10	5	3.09946	
6	-10	6	2.99791	
6	-10	7	2.89014	
6	-10	8	2.77935	
6	-10	9	2.66814	
6	-10	10	2.5585	
6	-9	-10	2.69037	
6	-9	-9	2.81608	
6	-9	-8	2.94474	
6	-9	-7	3.07403	
6	-9	-6	3.20077	
6	-9	-5	3.32088	
6	-9	-4	3.42946	
6	-9	-3	3.52112	
6	-9	-2	3.59049	
6	-9	-1	3.63299	
6	-9	0	3.64556	
6	-9	1	3.62726	
6	-9	2	3.57946	
6	-9	3	3.50556	
6	-9	4	3.41033	
6	-9	5	3.29921	
6	-9	6	3.17752	
6	-9	7	3.05003	
6	-9	8	2.92066	
6	-9	9	2.7924	
6	-9	10	2.66744	
6	-8	-10	2.80365	
6	-8	-9	2.9468	
6	-8	-8	3.0952	
6	-8	-7	3.2464	
6	-8	-6	3.39677	
6	-8	-5	3.54136	
6	-8	-4	3.67395	
6	-8	-3	3.78732	
6	-8	-2	3.87406	
6	-8	-1	3.92761	
6	-8	0	3.94351	
6	-8	1	3.92038	
6	-8	2	3.86024	
6	-8	3	3.768	
6	-8	4	3.65048	
6	-8	5	3.51515	
6	-8	6	3.36905	
6	-8	7	3.2182	
6	-8	8	3.0673	
6	-8	9	2.91973	
6	-8	10	2.77776	
6	-7	-10	2.91653	
6	-7	-9	3.0787	
6	-7	-8	3.24914	
6	-7	-7	3.42537	
6	-7	-6	3.60343	
6	-7	-5	3.77748	
6	-7	-4	3.93967	
6	-7	-3	4.08047	
6	-7	-2	4.18956	
6	-7	-1	4.25753	
6	-7	0	4.27782	
6	-7	1	4.24835	
6	-7	2	4.17212	
6	-7	3	4.05636	
6	-7	4	3.91082	
6	-7	5	3.74576	
6	-7	6	3.57044	
6	-7	7	3.39235	
6	-7	8	3.21695	
6	-7	9	3.04791	
6	-7	10	2.88745	
6	-6	-10	3.02631	
6	-6	-9	3.20868	
6	-6	-8	3.40304	
6	-6	-7	3.60716	
6	-6	-6	3.81691	
6	-6	-5	4.02563	
6	-6	-4	4.22369	
6	-6	-3	4.39861	
6	-6	-2	4.53618	
6	-6	-1	4.62283	
6	-6	0	4.64885	
6	-6	1	4.61111	
6	-6	2	4.51411	
6	-6	3	4.36853	
6	-6	4	4.18828	
6	-6	5	3.98738	
6	-6	6	3.77784	
6	-6	7	3.56872	
6	-6	8	3.36617	
6	-6	9	3.17392	
6	-6	10	2.9939	
6	-5	-10	3.12966	
6	-5	-9	3.33266	
6	-5	-8	3.55202	
6	-5	-7	3.78605	
6	-5	-6	4.03078	
6	-5	-5	4.27897	
6	-5	-4	4.51917	
6	-5	-3	4.7354	
6	-5	-2	4.90836	
6	-5	-1	5.0187	
6	-5	0	5.05205	
6	-5	1	5.00375	
6	-5	2	4.88051	
6	-5	3	4.69803	
6	-5	4	4.47598	
6	-5	5	4.23324	
6	-5	6	3.98497	
6	-5	7	3.74178	
6	-5	8	3.51024	
6	-5	9	3.29383	
6	-5	10	3.09392	
6	-4	-10	3.22271	
6	-4	-9	3.44568	
6	-4	-8	3.68981	
6	-4	-7	3.95424	
6	-4	-6	4.23557	
6	-4	-5	4.52639	
6	-4	-4	4.81361	
6	-4	-3	5.0775	
6	-4	-2	5.29251	
6	-4	-1	5.43162	
6	-4	0	5.474	
6	-4	1	5.41275	
6	-4	2	5.25777	
6	-4	3	5.03168	
6	-4	4	4.76171	
6	-4	5	4.47254	
6	-4	6	4.18267	
6	-4	7	3.90402	
6	-4	8	3.64316	
6	-4	9	3.40291	
6	-4	10	3.1838	
6	-3	-10	3.30129	
6	-3	-9	3.54221	
6	-3	-8	3.80907	
6	-3	-7	4.10207	
6	-3	-6	4.41875	
6	-3	-5	4.752	
6	-3	-4	5.08765	
6	-3	-3	5.40227	
6	-3	-2	5.66343	
6	-3	-1	5.83489	
